time_value,010,001,002,005,006,007,019,021,011,012,015,023,025,033,043,056,058,065,069,073,077,079,080,081,082,085,086,089,091,096,101,102,103,104,106,109,110,111,113,112,115,116,118,119,120,122,123,124,127,129,130,131,134,137,139,140,141,144,145,147,149,150,190,191,192,194,151,155,156,158,161,163,164,166,170,171,172,173,179,180,181,183,187,200,201,203,204,205,208,210,213,216,218,219,227,230,231,223,225,226,221,222,232,233,234,235,236,238,239,244,245,246,250,251,253,256,264,267,268,270,273,259,274,276,309,311,312,313,314,318,319,320,322,277,278,281,282,283,284,285,288,289,293,279,280,295,296,297,299,301,303,304,307,308,325,326,327,328,329,330,332,334,335,339,340,342,343,344,345,346,350,351,352,355,356,357,358,360,363,364,365,366,368,369,371,373,376,377,379,380,383,385,386,390,391,393,394,396,397,400,402,412,413,416,421,422,423,426,427,429,430,431,432,435,424,437,438,439,440,441,446,447,448,449,450,451,443,444,445
2020-08-01,1.6906242,0.4102999,0.0,1.884962,1.2346027,0.0,1.3698476,0.8256895,0.8084328,0.8854199,0.0406752,1.2156058,1.8510694,2.192574,1.1961367,1.0662444,0.9700865,0.0,1.4994101,0.0,0.800515,0.7261605,0.0354217,0.6368152,1.0064031,0.0,0.0,0.0,1.4386813,1.3731842,0.9584205,0.374418,0.3738081,0.0,0.5919991,0.9002289,0.0,0.0513605,0.0317465,0.3963564,1.9573176,0.0,1.520056,0.5798108,0.1776854,0.440528,0.6709141,0.0,1.409683,0.0,0.950042,0.0,1.0995197,0.4499857,0.4944966,2.4454846,0.6442093,1.7744401,1.3037706,0.5791596,1.623281,0.4224306,0.5428666,1.0905537,0.7295626,0.0,0.501675,0.4042293,0.0,0.3713902,0.1125909,0.1057678,0.3815286,0.2205991,0.9343084,0.6377747,0.5640525,0.0,0.0,1.2116534,0.0,1.0551805,0.758017,0.1606789,0.0722271,0.1924063,0.5377133,1.4979606,0.0,0.3181748,0.0,0.7672157,0.6715477,2.2484805,0.0183245,0.589742,0.0,0.1515114,0.5144993,0.9102881,0.0,0.0649608,0.5933903,0.0,0.3329999,0.8356234,0.1993117,0.0,0.1566922,0.0,0.5081406,0.926023,0.0,0.9260168,0.9490803,0.5625733,0.8029932,0.0,0.2683423,1.2828528,1.2126631,1.1918301,0.0,0.5691581,0.6845803,0.0,0.4437674,0.8166594,0.4523525,0.1437294,0.0,0.5969348,1.8838794,1.5911033,1.2811299,0.2228568,0.5626785,0.3828406,0.4874399,0.1502504,0.3897303,0.333,0.0,1.2034154,0.4491543,1.0051208,0.0,0.0,0.7174648,0.0639712,0.3144142,0.2838269,0.0,0.0,0.0,0.0,1.0244836,0.5890717,0.4446346,0.984652,0.5215138,0.3978771,0.3883012,1.4760625,1.1763929,0.0,1.4037637,0.3620084,0.0,0.0,0.0,0.5818325,0.129968,0.1831288,0.5336921,0.5153512,0.0,0.0,0.4441843,0.831078,0.867296,1.4868324,0.8230159,0.0,0.0,0.8781585,0.9124329,1.0978825,0.9858605,0.586558,0.0,0.4983804,0.3313961,0.2111574,1.0721439,0.6934274,0.5194294,2.7714218,1.8869136,0.7322382,0.9301597,1.094784,0.7480211,1.100092,0.1519621,0.4582815,0.8921953,0.2661889,0.6218739,1.4742424,0.2081865,0.2939487,1.322393,0.3984753,0.0,0.0,0.0,0.1869297,0.0,0.0647908,0.0,0.409203,0.0,0.5266014,0.0,1.2937201,0.7480351,0.0,0.0
2020-08-02,1.0800014,1.583153,3.2439997,0.3713512,2.9076305,1.0,0.4543827,0.0,1.0203961,0.4094564,0.7951492,0.7505714,0.7962238,0.4142529,1.0740975,0.8006363,1.772796,0.1011642,0.9686972,0.0,0.0474606,0.2571751,0.662095,0.3129831,0.5724749,0.0,0.0,0.7835076,0.4602568,0.1844694,0.0,1.25779,0.5532966,0.0,0.0,0.0,0.3004216,0.6633191,0.8620456,0.8643835,0.7138623,0.4447322,0.3546443,1.1754581,1.6680006,0.2844081,0.835375,0.0,0.8205551,2.4913404,0.1516668,0.3552332,1.1356099,0.5383775,1.2998775,0.4433358,0.2545874,1.2683557,0.9700044,0.1060474,1.023953,0.3461479,0.0,0.0,0.2972957,2.0117776,0.3463836,0.0,0.0326944,1.145824,0.4415912,0.0,0.2402613,0.0772464,1.2210131,1.5328215,0.5648592,0.0,1.9096943,0.2197333,0.0,0.2883108,0.5149112,0.9083359,0.3585683,0.0,0.0,0.1980998,0.0,0.8870073,0.6302954,1.2481073,0.654444,1.2379535,0.0411642,0.0,1.058171,0.4548299,0.920025,0.7449202,0.3146927,0.1710721,0.4845027,0.4089137,0.7503302,0.7342112,1.9157885,0.1912587,0.0,0.0,0.0,1.3305983,0.2761289,0.2326023,0.0,0.0,0.7054192,0.0,1.4819185,1.0794417,1.1418821,1.0884866,0.1122405,0.9814663,0.1616633,0.5758322,0.7358271,0.757308,0.4300474,0.3221104,0.3775967,0.0803875,0.0,1.1152001,1.0640159,0.0,0.1035988,0.0,0.7407524,0.0,0.8305433,0.0,0.692295,1.0321189,0.4586779,0.5314543,0.9441483,1.1359649,0.8776004,0.1994184,0.1518138,0.8648784,0.1062304,0.1138221,0.0,0.0,0.9374792,0.419412,0.5687696,0.4185751,0.0,1.4665674,1.6972491,0.5493963,1.0634111,0.0,0.0,0.0346593,0.0,0.6211966,0.2856306,0.0,0.0906066,0.0,0.4484867,0.0,1.759047,0.9055657,0.0,0.9303278,0.8691903,0.1886414,1.7719979,0.0,1.5811949,0.3910707,0.3027168,0.7894585,0.9740649,0.3751607,0.0,0.9477662,0.0,0.9755144,1.340459,1.2341449,0.9994653,1.4628389,1.4725624,1.0314568,1.077897,1.1931735,0.8317689,3.0501395,0.1986822,1.0062332,0.633209,0.1886549,0.0,0.7012768,0.1996077,0.1935481,0.0,0.797825,0.6104901,0.0,0.7479826,0.2286032,0.4395621,0.4409077,0.8171997,0.0,0.0,0.3150165,0.2440431,0.4026549,0.0,1.0495365,0.5672052
2020-08-03,0.6591912,0.6279089,0.0,1.1883247,2.1570188,0.0,1.4820736,0.34291,0.6862763,0.610542,0.3937998,0.0511219,1.2982695,0.6238998,1.5967841,0.8314403,1.7326327,0.6053819,1.2923666,0.2976573,0.6876251,0.4372292,0.4842289,1.1428511,0.3655827,0.166247,0.0,1.0904035,3.3714899,1.6463016,0.0,0.5491345,0.3054844,0.0,0.0,0.4473024,0.1698192,0.0,0.1503622,0.236072,0.0,1.0379727,0.5346984,1.289516,1.9464868,0.0,0.5173304,0.2472937,0.816885,0.2052363,1.1436345,0.1572177,1.2246217,1.0058773,1.5163209,1.3044273,0.9942505,0.6214248,1.5153873,0.5704415,0.6660153,0.1442009,0.0,1.0530973,0.7769281,0.0,1.4557034,0.2707641,0.4218243,0.2696844,0.536338,0.0,0.0,0.3895171,0.3171102,0.2584626,0.4132742,0.5821193,1.3256353,0.9298909,2.4439188,1.2697082,1.4521658,0.9467807,0.8944289,0.7684457,0.2675849,0.6777349,0.0,0.9189878,1.0026751,0.0,0.7752143,1.4465154,0.8174628,0.7126498,0.0,0.1971864,0.3808865,0.4805131,0.5011897,0.1514995,0.3636818,0.0,0.3685505,0.1196567,0.2760566,0.5736899,0.3683009,0.0,0.0,0.3083594,0.5321259,0.5558895,0.0,0.2725357,0.2620402,0.0,0.1259812,0.3746625,0.1385,0.988681,0.1779995,0.0,0.6147529,0.7006776,0.5557352,0.0,0.4650652,0.5512825,0.7334989,0.4231433,0.2848176,0.0,0.0574203,0.0,0.0,0.5692848,0.0,0.3047077,0.0,0.0,0.6709798,1.707287,1.4278142,0.1285437,0.0,0.5083282,0.0509365,0.0758774,0.0,0.1633942,0.7937618,0.0,0.0,1.3245571,0.5710848,0.7666437,0.44527,0.7893317,0.0,0.093281,0.3774574,1.477936,0.3808637,0.0,0.0,0.2273971,0.0,0.1295581,0.0,0.5206118,0.6343453,1.3128889,0.2507432,0.0455296,0.0955642,0.0,0.3998679,0.284094,1.1608924,1.047793,1.433789,0.0,1.1125329,1.3367211,0.0,1.0617777,1.2838432,0.3786036,0.0,0.5672581,1.48442,0.6809134,0.3239713,0.6757506,0.4068373,1.1281093,0.9208865,0.2500999,1.8370189,1.0973919,1.4230378,0.9396298,1.5680908,0.2835601,0.4019435,0.3401996,1.5981609,0.0,0.3117455,0.7118583,1.3759481,0.0,0.4462714,0.3873381,1.0036588,0.2392075,0.4351232,0.0,0.0,0.1666879,0.0,0.0,0.0,0.3069522,0.2067897,0.0,0.3252691
2020-08-04,0.0,0.8063494,2.85,0.1402967,1.9626622,0.0,0.5915453,1.2670506,0.0,1.3672347,0.3026123,1.1956812,2.8025022,0.0,0.1744535,0.7573789,1.0110884,0.3551283,0.0,0.0,0.1011388,0.1197149,0.3974937,0.2936797,0.5371023,0.6767191,0.0,0.8650609,1.2586522,0.6778855,0.6772112,0.8636838,0.7106667,0.0,0.4691489,0.1296176,0.0,0.0,0.7076918,0.1763829,0.0,0.9786504,0.7829257,1.0838714,0.3549872,0.7437436,0.5539271,0.0,1.4822874,0.9017622,0.4192273,1.5478494,1.1063027,0.7984737,0.3477426,0.3806105,1.0177133,1.6620159,0.5661664,0.4375028,0.2847514,0.2589451,0.0,0.350345,0.2761674,0.9900492,0.0876905,0.0,0.0,0.0,0.6206698,0.0,0.0,0.082512,1.3593221,0.5084392,0.0,0.0,1.5802851,1.9951841,1.3559417,0.3372769,2.1845556,0.0,0.6089475,0.0,0.2630665,0.2001831,2.7533223,1.0413688,0.0,0.490113,1.0340759,1.432701,0.2460013,0.7695609,0.0,0.6318939,0.3757194,0.6284682,0.0,0.8015604,0.1966619,0.0,0.2186784,0.0,1.0550538,0.3158545,0.0,0.2225513,0.7944487,0.0,0.0,0.5087452,0.0,0.866193,1.5586784,0.0,0.1268842,1.2597299,0.0,0.353952,0.0,1.8211907,1.5359738,0.6008649,0.0,0.2491901,1.4128301,0.9756089,0.4720357,0.3857148,0.2672101,0.0,0.4799997,0.1970494,0.0,0.2126948,0.4655509,0.2145215,0.6174095,0.1100412,0.6948884,1.0316306,0.3227997,0.1891548,0.0,0.0,0.7427215,0.1757421,0.2130963,0.7970155,0.9472794,0.6766569,0.6918884,0.0992679,0.5063606,1.264943,1.2932957,0.4169822,0.0,0.8575305,0.8212726,1.1595253,1.1462889,1.3743043,0.0,0.1786375,1.6178298,0.2065669,1.0026085,0.8130405,0.5346946,1.0701286,0.1773818,0.4540762,0.531664,0.0,0.0,0.3626204,1.2886158,0.6873643,0.5079453,0.0,0.0,0.5442435,0.8721577,1.1581587,1.075606,0.6648193,0.0,0.0560908,0.3094692,2.1782571,0.2628296,1.1409594,0.1539575,1.5487202,0.8262635,0.2492627,1.7017272,0.8863959,0.8777559,0.0,0.0,1.6574555,1.2541488,0.2538797,0.7888575,0.8510969,0.0,0.1440532,0.4859627,0.0,0.1181608,1.0892728,0.3570323,0.3368102,0.5604901,0.5224169,0.0,0.0,0.8023828,0.3489725,0.0,0.1599711,1.7593896,1.6008924,0.0
2020-08-05,0.0,1.1655109,0.0,0.8961618,0.5119582,0.0,1.0112178,1.94257,0.8713758,0.9142137,0.1913264,0.1446114,1.0379257,0.0,0.3737978,0.4474538,0.4574136,0.7030424,0.7687883,0.0,0.3387058,0.8889014,1.0231512,1.5442314,0.4229998,0.0,0.0,0.0,0.9679544,0.8449071,0.0,0.3370271,0.4053995,1.9309547,0.0,0.0,0.3813066,0.0,0.3037495,0.2020663,0.0,0.0,0.47644,1.3270794,1.469441,0.6929111,1.4336991,0.0,2.1710317,0.45819,0.659926,0.8607021,0.3079854,0.0,0.8130483,1.4820895,0.4665115,0.7943061,1.6180422,0.0,0.5964409,0.4458531,0.8969868,0.8787604,1.4810244,0.0,0.3905041,0.0,1.2353154,0.2298852,0.1927224,0.333,1.5820268,0.4709695,0.0,0.0,0.2008896,0.0,1.0773265,1.1513853,0.0,0.2451411,0.773111,0.0,0.7197764,0.4007465,0.063822,1.418907,0.0,0.6586284,2.2421704,1.2220516,0.3614196,2.4297569,0.0275508,0.0,0.0,0.2847394,0.0,0.7938399,0.0,0.3713291,0.273806,0.0,0.0,0.3481176,0.5234672,0.6187586,0.0,0.1763839,0.4127662,0.4540859,0.0,0.1044008,0.7251132,0.071996,0.0,0.0,0.4343655,0.0,0.4696458,1.5637311,0.899114,0.4895378,0.9718519,0.0,0.3324034,0.0,0.0,0.0680797,0.2788639,0.9380498,0.0,1.1854763,2.3821935,0.0,0.0,0.4385541,0.2922532,0.0,0.0,0.1115244,0.0,2.586932,0.8468057,0.973741,0.0,0.0,0.9396301,0.4715369,0.3695166,0.5639259,0.7803372,0.0,0.1051796,0.0,1.0162901,0.4324366,0.2845058,0.4228118,0.0,0.6738263,0.0,0.5055187,0.2320094,0.0630072,1.905131,0.7764436,0.0,0.0,0.5599956,0.9872516,0.2333257,0.6290208,0.7807374,0.305887,0.0,0.0,0.9299403,0.1726079,0.0585784,0.2775321,0.7209554,0.0,0.2128744,1.2696449,0.0,1.128997,1.2179146,2.2057849,0.0,0.4401972,0.0,2.7304942,0.8226599,0.1804985,0.1012942,2.1961169,1.0435478,2.0226903,0.3093995,0.6437738,0.1627405,1.616688,0.4148614,0.0,1.7399991,0.0842382,0.0,0.0,0.4237289,0.0,0.7079795,0.0,0.0,0.312052,1.4055347,0.1132591,0.2423297,0.9327537,1.3935339,0.0,0.0,0.2164819,0.0,0.5231673,0.1464722,2.4583333,0.882916
2020-08-06,0.3297141,1.3351413,0.0,0.0,1.1350872,0.0,0.7167676,0.9888367,0.6942926,1.0535746,1.2422226,0.3116526,0.097222,0.2523051,0.7507069,1.0385855,0.6365254,0.0,0.0,0.0,1.0612252,1.1726442,0.5152194,0.1094913,0.0,0.0599062,0.0,0.0,0.0,1.9330233,1.1662865,0.9216703,1.2561528,0.4206797,1.4656871,0.0,0.7593729,0.0,0.151783,0.8538188,0.0,0.1169713,0.2045165,1.1628242,2.212116,0.4798422,1.0138111,0.0,1.619089,1.2898186,0.7633111,1.3699407,1.3484259,0.4229819,2.1457703,1.3075717,0.4822459,0.4794324,1.7094457,0.5348725,1.5034114,0.4048775,0.0,0.0,0.5899292,0.6517196,0.6901991,0.0,0.0,0.0,0.0,0.0,0.9989846,0.6564649,0.2459839,1.54343,0.5677419,0.0,0.4001113,0.7001815,0.7359842,1.309558,1.9257541,1.9158367,0.7817271,0.0,0.6541744,0.5365342,0.0,0.5318819,0.4693783,0.0,0.8221509,1.0973176,0.5650146,0.2223285,0.1505169,0.8738749,0.5262705,0.1949075,0.0,0.6250436,0.4162538,0.0,0.2760285,0.9651582,0.6164557,0.2822802,0.5184724,0.2351758,0.0,0.0,0.0,0.8428087,0.0,0.4823643,1.8222604,0.0,0.404218,1.2357999,0.9224145,0.9238144,0.3482576,0.0,1.6747339,0.0,0.9651781,0.2197151,1.4661352,0.2051334,1.1010619,0.3698716,0.4416388,1.4562536,0.1785781,0.40463,0.1128383,0.1097466,0.0,0.0,0.0,0.0546875,0.0,0.6948485,0.6617049,0.0381095,0.0,0.0,0.0,0.4086742,0.3313694,0.3129657,0.7770236,0.0,0.1651239,0.2427595,0.0,0.3746693,0.8275421,0.5138904,0.990553,0.2923429,0.5710296,0.219803,1.4625341,1.6724697,1.0,0.25181,1.9178299,0.9029183,1.1973993,0.9770281,0.5511023,0.0,0.3084872,0.2414418,1.1400265,0.0,1.8155156,0.4001224,0.1060195,1.1868501,0.2537745,0.0,1.5079328,0.5731157,0.0,1.4863191,0.241986,1.7055695,0.0,1.5498881,0.0,1.0667748,0.8167406,0.6780084,0.8083265,2.6642847,1.162112,0.5931222,1.0208305,0.9123233,1.108924,1.9018455,0.0,1.1030186,0.7811412,1.1151798,0.0,1.7327698,0.4028098,0.1496145,0.0,0.0,0.0,0.4423921,0.0,0.4288864,1.0428687,0.8395277,0.0,0.0,0.0,0.301531,0.0,0.3425372,0.0,0.0,0.0
2020-08-07,0.4328629,0.3838493,0.0,0.329862,2.2502683,0.0,0.8503587,0.9739874,0.8070564,0.6053066,0.5384183,0.4858889,1.1463583,1.4793522,1.7554851,1.0816441,0.7919305,0.0,1.4706132,0.0,0.162793,1.0536565,0.3535756,1.2797258,0.0,0.0,0.0,0.3892819,1.6533512,0.3580174,0.0,1.8465483,0.3385433,0.2712155,0.0,0.0,0.21439,0.2855174,0.3273256,0.4714832,1.0,0.0,2.6607932,1.5441322,0.7344721,0.0,0.87315,0.0,1.7677951,1.5859554,1.1091934,0.0,0.4097228,0.0,0.0,0.8234176,0.5023338,0.1653994,1.5338837,0.6217198,0.5670077,0.0941601,0.0,0.0,0.8918537,0.3901908,0.4141924,0.7920558,0.0,0.0,0.7506185,0.0,1.0383754,0.1756998,0.3685442,0.4958219,0.0,1.7518389,1.1837522,0.1901812,0.0,0.4205811,0.1209,0.2024221,0.703866,1.7266156,0.425421,0.7883391,0.0,0.6698938,1.5256892,0.0,1.4590818,0.6979281,0.3778269,0.7080929,0.7454337,0.0,0.6654494,1.020526,0.0,0.1939685,0.2014569,1.3984298,1.5706299,0.6976503,0.042349,0.654669,0.2754729,0.0,0.0,0.0,0.0,0.1975366,0.0,0.463256,0.0,0.0,0.4699856,0.4482495,0.1246893,0.5645003,3.0983068,0.0,0.0,0.1458031,0.3293764,0.0,0.2720916,0.3526396,0.2289398,1.1392523,0.8875388,0.9584627,0.7971801,0.4735572,0.2976182,0.0,0.4862947,0.0,0.6153943,0.0,0.3073039,1.9649297,0.8471031,0.4919012,0.0,1.3779898,0.6225752,1.1801215,0.1695889,0.2584621,0.0,0.0,0.0,0.3087926,0.7887492,0.0,0.1278391,0.0,0.8520404,0.2230749,0.4436192,2.1414452,1.3097709,0.4697846,1.665544,0.1651453,0.0,0.0954039,1.2746202,0.0540896,0.3019618,0.0,0.4709955,0.0461748,0.1549325,0.0,2.1204064,0.4638632,0.8764497,1.380024,0.341705,0.9175154,1.1391077,0.7425176,2.391769,0.6815666,1.3531884,0.0,0.0,0.5221808,1.4,1.4913079,0.7711456,0.3728335,0.3927111,1.9906943,1.6199127,0.0,2.5074032,0.9167365,0.6506122,0.0,1.0783247,0.7004356,0.2225879,0.1677984,0.4925457,0.5880814,0.0,0.4476625,1.061447,0.8662084,0.1343801,0.0,0.3472514,0.086772,0.5296935,0.7539061,0.0,0.1436187,0.0,0.1628287,0.0,0.2724934,0.0,0.0,0.0
2020-08-08,0.2255043,1.2854477,0.0,0.9805927,0.7250042,0.0,0.5643113,0.9909192,1.1135566,0.6544269,0.8337055,0.2949506,1.7634687,0.9214004,0.3685363,1.3941663,2.1450269,0.3504701,0.0,0.0,0.2616257,0.4303352,0.176076,0.5789733,0.2517041,0.9364109,0.0,0.6679013,0.8741249,0.1095688,0.0,0.5584921,0.1163106,0.2472955,0.0,1.3204699,0.351012,0.0,0.3249967,0.0,0.0,0.0,0.4092882,0.9442918,3.4899353,1.2637238,1.6402601,0.0,0.9687701,0.9839899,1.0452361,0.8430925,1.7547032,0.0,0.9018907,0.0,1.5084178,0.827948,0.6422474,0.3798184,1.7749268,0.0,0.0,0.4210602,1.3127965,0.0,1.3098084,0.4424706,0.0,0.0,0.0,0.0,0.0,0.411346,0.5868912,0.3023968,0.3419956,0.0,2.5141873,0.2838468,0.0,0.5230216,0.7041668,0.9704652,0.7768801,0.992113,0.7819561,0.7576454,0.0,1.4212951,0.0,0.0,0.1321087,1.1180565,0.0,0.0,0.1693477,1.1401583,0.0,0.0,0.3783601,1.1569132,0.1009218,0.0,0.7428486,0.0,0.5457531,1.3074015,0.6072298,0.61942,0.0,0.2245728,0.3333333,1.2375177,0.0,0.2263381,0.4971123,0.0,0.3747121,0.6089535,0.6945392,2.4276346,0.6061584,0.0,0.469489,0.6114221,0.2355521,0.2870099,0.5958492,0.1729664,1.3049618,1.013022,0.9855528,1.0443669,0.776945,2.0,0.5985691,0.0,0.6766039,0.4543597,0.0,0.0,0.4288195,0.1289145,0.0,0.4025146,0.0,0.2358005,1.1901684,0.8688609,0.0,0.278869,0.1278608,0.692337,0.0,0.4151667,0.4132035,0.4891895,0.9851463,0.2022001,0.8072253,1.6391041,0.4825399,0.3851324,0.6605002,0.0,0.9163952,0.2106475,0.0,0.5661932,0.0,0.3174242,0.0874677,0.0,0.0845214,0.3542851,2.5817915,0.0,1.613033,0.0,0.2337331,1.3098299,0.9342271,0.0,0.8086519,0.3742471,0.9219087,0.6373759,0.0,0.280255,0.0,0.1173145,0.0,0.0,0.2684817,0.2988856,0.4139828,0.5597531,0.9410516,1.1375183,1.1135244,1.5921555,1.5510171,2.7701523,0.4046515,0.1494769,0.39958,0.0,0.145265,0.3287346,0.913212,0.1224421,0.2911172,0.515214,0.0,0.1958671,2.7967137,0.8494005,0.4420979,0.3125138,0.0,1.2276883,0.0,0.5091453,0.0,0.5046546,1.6669097,0.0,0.0
2020-08-09,0.1685776,1.9482847,0.0,0.3102101,0.6900007,0.0,1.7882468,1.5517671,0.0463355,0.3693338,0.358894,0.254229,1.6412547,0.3377166,0.7926919,0.6906073,0.3742951,0.3934231,0.75,0.0,0.3286915,0.4671848,0.5219289,0.625105,0.5308681,0.0,0.0,0.5535384,1.5206762,0.9006884,0.0,0.8017119,0.0682031,0.0,0.999,0.1777699,0.3158051,0.2928994,0.1634076,0.7315581,0.0,0.0,0.7436716,0.9706898,2.2453079,0.6782377,0.7193195,0.0,1.0736664,0.6102946,0.70362,0.0,0.8943262,0.0,0.0,0.3019762,0.5780139,0.8391905,0.9426289,1.0208468,1.8030309,0.0,0.0,1.188073,1.2688751,0.8762603,1.313878,0.0,0.1186968,0.1953332,0.6990483,0.452054,0.8798831,0.4994999,1.0467232,0.3845747,1.1115569,0.0,0.5163441,0.0,0.22543,0.5311792,0.7763999,0.0,0.3181524,0.0,0.323923,0.7924113,0.0,0.0,0.9927108,0.0,0.6953153,1.21462,0.3111259,0.0,0.6731287,0.330958,0.0,0.0,0.0,0.2871768,0.0616003,1.5,0.2291456,0.0,0.4339485,0.2469649,0.0787065,0.5335158,0.1968545,0.8324999,0.0,0.7377316,1.1746634,0.5136807,0.0,1.2656949,0.408676,0.0,0.4677237,0.5880561,0.0768461,1.170352,1.4901693,0.1894559,0.4478455,0.1165761,1.3195243,0.5183917,1.0305735,0.4879656,0.2085516,0.8638995,1.9602653,0.0,0.1486755,0.0,0.0,0.0,0.3684819,0.7374,0.1378753,1.2739491,0.7090331,1.43354,0.0,0.1646562,0.2177314,0.1916444,0.3640203,0.0,0.2167479,0.5120927,0.7723858,0.0,0.2880306,0.0657234,1.0670841,0.352555,0.1623068,1.1172115,0.7278381,0.9633982,1.065105,0.0,0.0,0.8044919,0.0,0.493873,0.0,0.0,0.1033956,0.0,0.0,0.2194737,0.9142777,0.0,0.0,0.3195266,1.3196886,0.0586217,0.485361,0.0,1.1370065,1.1919526,0.8701147,1.1522618,0.9789404,1.2774303,0.0,0.4610345,2.5724638,0.538125,1.5017307,1.2285456,0.3378855,1.1389127,0.6921414,1.3691496,1.6736651,0.815975,0.0,0.0,0.4605504,0.418608,0.8656759,0.5352846,0.4081292,0.4140342,1.0586825,1.2629538,0.7720451,0.2786614,0.2567994,0.0,0.0,0.2057033,1.2393391,0.3918928,0.0,1.6712737,0.0,0.7146163,0.0,0.0,0.3258817,1.9384197,1.2762073
